package,run_id,stage,fusion_method,image_encoder_init,regime,seed,selected_epoch,selection_subset,id_val_avg4_balanced_accuracy,id_test_avg4_balanced_accuracy,internal_holdout_avg4_balanced_accuracy,internal_holdout_param_ood_avg4_balanced_accuracy,internal_holdout_geom_ood_avg4_balanced_accuracy,internal_holdout_tension_balanced_accuracy,internal_holdout_param_ood_tension_balanced_accuracy,internal_holdout_geom_ood_tension_balanced_accuracy
v14_seqnorm_flowimage_package,v14_imgonly_moco_pretrained_seed3,stage_a,imgonly,moco_pretrained,include64_train_only,3.0,51,id_val,0.938428485049255,0.8805584532275262,0.3993927158752221,,,0.660637717723117,,
v14_seqnorm_flowimage_package,v14_perheadgmu_moco_pretrained_seed1,stage_a,perheadgmu,moco_pretrained,include64_train_only,1.0,43,id_val,0.9494330047608492,0.8935266985405593,0.5049730725035556,,,0.6619605856712468,,
v14_seqnorm_flowimage_package,v14_perheadgmu_moco_pretrained_seed2,stage_a,perheadgmu,moco_pretrained,include64_train_only,2.0,18,id_val,0.9233703872246898,0.8649092886360248,0.4707671131003833,,,0.6601963455478796,,
v14_seqnorm_flowimage_package,v14_perheadgmu_moco_pretrained_seed3,stage_a,perheadgmu,moco_pretrained,include64_train_only,3.0,43,id_val,0.946376925119178,0.8875896283885574,0.469212057744216,,,0.6584806078613518,,
v14_seqnorm_flowimage_package,v14_tcnonly_instanorm_seed1,stage_a,tcnonly,scratch,include64_train_only,1.0,75,id_val,0.6843953217139023,0.673374701082412,0.5221579180756385,,,0.05535448654263873,,
v14_seqnorm_flowimage_package,v14_tcnonly_instanorm_seed2,stage_a,tcnonly,scratch,include64_train_only,2.0,29,id_val,0.6751719548256767,0.652715565946016,0.5117953484338227,,,0.05124863520865844,,
v14_seqnorm_flowimage_package,v14_tcnonly_instanorm_seed3,stage_a,tcnonly,scratch,include64_train_only,3.0,59,id_val,0.7207327737570879,0.6948597799409334,0.5154123216166814,,,0.05438237285062172,,
v14a_caxton_augment_package,v14a_caxton_augment_seed1,stage_a,caxton,moco_pretrained,include64_train_only,1.0,23,id_val,0.8532570894283046,0.8139053725622002,0.43766247115785784,,,0.6600027199782401,,
v14b_seqaug_fullinstanorm_package,v14b_seqaug_fullinstanorm_seed1,stage_a,gmu,moco_pretrained,include64_train_only,1.0,77,id_val,0.9521861156911,0.9081162542447722,0.4156315838456343,,,0.673465507756164,,
v14c_seqaug_imgaug_package,v14c_seqaug_imgaug_seed1,stage_a,aonly,moco_pretrained,include64_train_only,1.0,72,id_val,0.9512228010210211,0.9132452349928865,0.45760172689804923,,,0.6755033784588481,,
v15_dinov2_vit_package,v15_dinov2_vit_mixup_seed1,stage_a,vit_mixup,dinov2_pretrained,include64_train_only,1.0,30,id_val,0.7905537927126894,0.7384885617478176,0.5017389924439927,,,0.4359262640023174,,
v15_dinov2_vit_package,v15_dinov2_vit_seed1,stage_a,vit,dinov2_pretrained,include64_train_only,1.0,48,id_val,0.8528188793380698,0.7834908863363504,0.5125938738252807,,,0.47802393004584776,,
v15a_unfreeze_domadv_package,v15a_unfreeze_caxton_seed1,stage_a,vit,dinov2_partial,include64_train_only,1.0,46,id_val,0.9872197631659844,0.9699784533439028,0.43031464010999776,,,0.6998897313906234,,
v15b_ablation_package,v15b_frozen_caxton_seed1,stage_a,vit,dinov2_frozen,include64_train_only,1.0,50,id_val,0.8408164222289847,0.775102339204065,0.48986872935524994,,,0.4836083853702052,,
v15b_ablation_package,v15b_normonly_caxton_seed1,stage_a,vit,dinov2_norm_only,include64_train_only,1.0,44,id_val,0.8517081146860762,0.7895160035115554,0.5019907128878562,,,0.4604866974623525,,
v15b_ablation_package,v15b_partial_caxton_w05_seed1,stage_a,vit,dinov2_partial,include64_train_only,1.0,46,id_val,0.9902980434389461,0.9744921754838209,0.4131515846178315,,,0.706429444609641,,
v15c_dualenc_package,v15c_dualenc_seed1,stage_a,vit_dual,dinov2_dual,include64_train_only,1.0,17,id_val,0.7304743675291179,0.8400332937275171,0.786281330996777,0.7676768392205067,0.808306188310996,0.34868648807262,0.364158720058229,0.33203990377764286
